crime type,region,data
other-theft,North East,2017-01
other-theft,North East,2017-01
other-theft,North East,2017-01
other-theft,North East,2017-01
other-theft,North East,2017-01
other-theft,North East,2017-01
other-theft,North East,2017-01
other-theft,North East,2017-01
other-theft,North East,2017-01
other-theft,North East,2017-01
other-theft,North East,2017-01
other-theft,North East,2017-01
other-theft,North East,2017-01
other-theft,North East,2017-01
other-theft,North East,2017-01
other-theft,North East,2017-01
other-theft,North East,2017-01
other-theft,North East,2017-01
other-theft,North East,2017-01
other-theft,North East,2017-01
other-theft,North East,2017-01
other-theft,North East,2017-01
other-theft,North East,2017-01
other-theft,North East,2017-01
other-theft,North East,2017-01
other-theft,North East,2017-01
other-theft,North East,2017-01
other-theft,North East,2017-01
other-theft,North East,2017-01
other-theft,North East,2017-01
other-theft,North East,2017-01
other-theft,North East,2017-01
other-theft,North East,2017-01
other-theft,North East,2017-01
other-theft,North East,2017-01
other-theft,North East,2017-01
other-theft,North East,2017-01
other-theft,North East,2017-01
other-theft,North East,2017-01
other-theft,North East,2017-01
other-theft,North East,2017-01
other-theft,North East,2017-01
other-theft,North East,2017-01
other-theft,North East,2017-01
other-theft,North East,2017-01
other-theft,North East,2017-01
other-theft,North East,2017-01
other-theft,North East,2017-01
other-theft,North East,2017-01
other-theft,North East,2017-01
other-theft,North East,2017-01
other-theft,North East,2017-01
other-theft,North East,2017-01
other-theft,North East,2017-01
other-theft,North East,2017-01
other-theft,North East,2017-01
other-theft,North East,2017-01
other-theft,North East,2017-01
other-theft,North East,2017-01
other-theft,North East,2017-01
other-theft,North East,2017-01
other-theft,North East,2017-01
possession-of-weapons,North East,2017-01
possession-of-weapons,North East,2017-01
possession-of-weapons,North East,2017-01
possession-of-weapons,North East,2017-01
possession-of-weapons,North East,2017-01
possession-of-weapons,North East,2017-01
possession-of-weapons,North East,2017-01
possession-of-weapons,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
public-order,North East,2017-01
robbery,North East,2017-01
robbery,North East,2017-01
robbery,North East,2017-01
robbery,North East,2017-01
robbery,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
shoplifting,North East,2017-01
